source,target,weight
chrY-80000000,chr12-60500000,1.0
chrY-90000000,chr12-60500000,0.125
chrY-32000000,chr12-60750000,1.0
chrX-35000000,chr12-61000000,0.25
chrX-148500000,chr12-61000000,0.08333333333333333
chr12-23250000,chr12-61250000,0.05357142857142857
chrX-28000000,chr12-61250000,0.5
chrX-31250000,chr12-61250000,0.05
chrY-0,chr12-61250000,0.3333333333333333
chrY-89000000,chr12-61250000,0.5
chrY-89250000,chr12-61250000,0.125
chr4-122250000,chr12-61500000,0.1
chrY-87750000,chr12-61750000,0.25
chr14-3750000,chr12-62000000,0.07142857142857142
chrY-89750000,chr12-62000000,0.25
chr7-22250000,chr12-62250000,0.5
chrY-57500000,chr12-62250000,1.0
chr7-7750000,chr12-62500000,0.0625
chrX-55000000,chr12-62500000,0.25
chrY-44750000,chr12-62500000,1.0
chrY-58750000,chr12-62500000,1.0
chr12-22250000,chr12-62750000,0.0625
chrY-11750000,chr12-63000000,0.07142857142857142
chrY-23250000,chr12-63000000,1.0
chr12-22250000,chr12-63250000,0.125
chrX-4000000,chr12-63500000,0.06060606060606061
chrY-15750000,chr12-63500000,0.5
chrY-75250000,chr12-63500000,1.0
chr4-61000000,chr12-63750000,0.05
chr12-22250000,chr12-63750000,0.0625
chrX-54750000,chr12-63750000,0.5
chrX-148000000,chr12-63750000,0.16666666666666666
chrY-34750000,chr12-63750000,0.5
chrY-42000000,chr12-63750000,0.0625
chrX-3500000,chr12-64000000,0.25
chrX-24750000,chr12-64000000,0.05555555555555555
chrY-44250000,chr12-64000000,0.1
chrY-44500000,chr12-64000000,0.1
chr12-22250000,chr12-64250000,0.0625
chr7-7750000,chr12-64750000,0.0625
chr14-3500000,chr12-64750000,0.2
chr14-3750000,chr12-64750000,0.07142857142857142
chr14-42750000,chr12-64750000,0.1
chrX-55000000,chr12-64750000,0.25
chrY-37250000,chr12-64750000,0.3333333333333333
chrX-54750000,chr12-65000000,0.5
chrY-22500000,chr12-65000000,0.125
chrY-41500000,chr12-65000000,0.125
chrY-44250000,chr12-65000000,0.1
chrY-84000000,chr12-65000000,0.5
chrX-123250000,chr12-65250000,0.058823529411764705
chrY-21750000,chr12-65250000,1.0
chrY-38750000,chr12-65250000,0.25
chrY-41750000,chr12-65250000,0.25
chrY-42250000,chr12-65250000,0.07142857142857142
chr12-22250000,chr12-65500000,0.0625
chrY-43250000,chr12-65500000,0.05555555555555555
chrY-71000000,chr12-65500000,1.0
chrY-20750000,chr12-65750000,0.5
chrX-148500000,chr12-66000000,0.08333333333333333
chrY-39000000,chr12-66000000,0.1
chrY-73500000,chr12-66250000,1.0
chrY-80750000,chr12-66250000,1.0
chrY-82250000,chr12-66250000,0.5
chrY-89250000,chr12-66250000,0.125
chr14-4750000,chr12-66500000,0.05555555555555555
chrY-86250000,chr12-66500000,0.5
chr7-22250000,chr12-66750000,0.5
chr12-22250000,chr12-66750000,0.0625
chrY-38000000,chr12-66750000,0.25
chrY-41500000,chr12-66750000,0.125
chrY-84000000,chr12-66750000,0.5
chrY-87750000,chr12-66750000,0.25
chr12-22250000,chr12-67000000,0.0625
chrX-28000000,chr12-67000000,0.5
chrX-31250000,chr12-67000000,0.05
chrY-43750000,chr12-67000000,0.16666666666666666
chr14-5250000,chr12-67250000,0.5
chrX-31250000,chr12-67250000,0.05
chrY-43500000,chr12-67250000,0.05555555555555555
chr14-3750000,chr12-67500000,0.07142857142857142
chrX-35000000,chr12-67500000,0.25
chrY-33000000,chr12-67750000,1.0
chrY-250000,chr12-68000000,0.07142857142857142
chrY-75250000,chr12-68000000,1.0
chrY-83000000,chr12-68000000,0.25
chr4-61000000,chr12-68250000,0.05
chrX-123750000,chr12-68250000,0.07142857142857142
chrY-32000000,chr12-68250000,1.0
chr12-22250000,chr12-68500000,0.125
chr12-23250000,chr12-68500000,0.07142857142857142
chrY-73250000,chr12-68500000,1.0
chrY-86250000,chr12-68500000,0.5
chr12-22250000,chr12-68750000,0.125
chrX-55000000,chr12-68750000,0.25
chrY-39750000,chr12-68750000,0.25
chrY-80000000,chr12-68750000,1.0
chrY-87750000,chr12-68750000,0.25
chr7-22500000,chr12-69000000,0.5
chr4-42500000,chr12-69250000,0.05
chr7-22250000,chr12-69250000,0.5
chr12-69500000,chr12-69250000,0.06293800539083558
chr14-3750000,chr12-69250000,0.07142857142857142
chrY-39250000,chr12-69250000,0.16666666666666666
chrY-40000000,chr12-69250000,0.0625
chrY-64500000,chr12-69250000,1.0
chr12-69250000,chr12-69500000,0.060361912968548044
chrX-27250000,chr12-69750000,0.5
chrY-20750000,chr12-69750000,0.5
chrY-89500000,chr12-69750000,0.08333333333333333
chr4-61000000,chr12-70000000,0.05
chr7-8750000,chr12-70000000,0.05555555555555555
chrY-74250000,chr12-70000000,1.0
chrY-84250000,chr12-70000000,0.25
chr4-42500000,chr12-70250000,0.05
chr14-5000000,chr12-70250000,0.05
chrX-28250000,chr12-70250000,0.5
chrY-90000000,chr12-70250000,0.125
chr14-3500000,chr12-70500000,0.2
chrX-55000000,chr12-70500000,0.25
chrX-123250000,chr12-70500000,0.058823529411764705
chrY-250000,chr12-70500000,0.07142857142857142
chrY-60000000,chr12-70500000,1.0
chrY-86000000,chr12-70500000,0.5
chrY-87250000,chr12-70500000,0.08333333333333333
chr14-3750000,chr12-70750000,0.07142857142857142
chrX-28750000,chr12-70750000,0.5
chrX-148000000,chr12-70750000,0.16666666666666666
chrX-148250000,chr12-70750000,1.0
chrY-20250000,chr12-70750000,0.08333333333333333
chrY-86250000,chr12-70750000,0.5
chrY-88500000,chr12-70750000,0.25
chr3-113250000,chr12-71000000,0.25
chrY-40500000,chr12-71000000,0.5
chrY-45000000,chr12-71000000,1.0
chrY-75000000,chr12-71000000,0.5
chrX-148000000,chr12-71250000,0.16666666666666666
chrY-44500000,chr12-71250000,0.1
chrY-59500000,chr12-71250000,1.0
chrY-68000000,chr12-71250000,1.0
chrY-89750000,chr12-71250000,0.25
chr7-7750000,chr12-71500000,0.0625
chrX-54750000,chr12-71500000,0.5
chrX-123750000,chr12-71500000,0.07142857142857142
chrY-70750000,chr12-71500000,1.0
chrY-71250000,chr12-71500000,0.5
chr14-3750000,chr12-71750000,0.07142857142857142
chrX-29750000,chr12-71750000,0.25
chrX-148500000,chr12-71750000,0.08333333333333333
chrY-20750000,chr12-71750000,0.5
chrY-13250000,chr12-72000000,0.5
chr12-22250000,chr12-72250000,0.0625
chrY-32000000,chr12-72250000,1.0
chrY-84750000,chr12-72250000,0.5
chrY-41500000,chr12-72500000,0.125
chr12-22250000,chr12-72750000,0.0625
chr14-42750000,chr12-73000000,0.1
chrX-148500000,chr12-73000000,0.08333333333333333
chrY-22500000,chr12-73000000,0.125
chrY-82750000,chr12-73000000,1.0
chr14-3750000,chr12-73250000,0.14285714285714285
chrY-38750000,chr12-73250000,0.25
chr4-61000000,chr12-73500000,0.05
chr12-22250000,chr12-73500000,0.0625
chr14-3750000,chr12-73500000,0.07142857142857142
chrY-34750000,chr12-73500000,0.5
chrY-42000000,chr12-73500000,0.0625
chr12-22250000,chr12-73750000,0.0625
chrX-28500000,chr12-73750000,0.5
chrX-31250000,chr12-73750000,0.05
chrY-21000000,chr12-73750000,0.5
chrY-35000000,chr12-73750000,0.5
chrY-39750000,chr12-73750000,0.25
chrY-76250000,chr12-73750000,0.5
chrY-85750000,chr12-73750000,0.5
chrY-87500000,chr12-73750000,0.16666666666666666
chrY-89250000,chr12-73750000,0.125
chr7-7750000,chr12-74000000,0.0625
chrX-54750000,chr12-74000000,0.5
chrX-123250000,chr12-74000000,0.058823529411764705
chrY-42000000,chr12-74000000,0.0625
chr8-20500000,chr12-74250000,0.0625
chr12-22250000,chr12-74250000,0.0625
chrX-31250000,chr12-74250000,0.05
chrY-38500000,chr12-74250000,1.0
chrY-81000000,chr12-74250000,0.3333333333333333
chr12-22250000,chr12-74750000,0.0625
chrY-29250000,chr12-74750000,0.25
chrY-32250000,chr12-74750000,0.3333333333333333
chrY-89250000,chr12-74750000,0.125
chr14-3750000,chr12-75000000,0.07142857142857142
chrX-28750000,chr12-75000000,0.5
chrY-69000000,chr12-75000000,1.0
chr14-4750000,chr12-75250000,0.05555555555555555
chrY-29000000,chr12-75250000,0.25
chrY-41750000,chr12-75250000,0.25
chrY-89250000,chr12-75250000,0.125
chr7-7750000,chr12-75500000,0.0625
chr12-22250000,chr12-75500000,0.0625
chr14-5000000,chr12-75500000,0.05
chrY-39000000,chr12-75750000,0.1
chrY-43250000,chr12-75750000,0.05555555555555555
chrY-84750000,chr12-75750000,0.5
chrY-86250000,chr12-75750000,0.5
chrY-88000000,chr12-75750000,0.125
chrX-54500000,chr12-76000000,0.5
chrX-123250000,chr12-76000000,0.058823529411764705
chrY-40000000,chr12-76000000,0.0625
chrY-43750000,chr12-76000000,0.16666666666666666
chrY-86500000,chr12-76000000,0.25
chr12-22250000,chr12-76250000,0.125
chr14-3750000,chr12-76250000,0.07142857142857142
chrX-54500000,chr12-76250000,0.5
chrY-38750000,chr12-76250000,0.25
chrY-82250000,chr12-76250000,1.0
chrY-87000000,chr12-76250000,0.16666666666666666
chr7-7750000,chr12-76500000,0.0625
chrX-125000000,chr12-76500000,1.0
chrX-148500000,chr12-76500000,0.08333333333333333
chrY-87500000,chr12-76500000,0.16666666666666666
chrX-30000000,chr12-76750000,0.5
chrY-42250000,chr12-76750000,0.07142857142857142
chrY-72500000,chr12-76750000,0.5
chrX-28750000,chr12-77000000,0.5
chrX-31250000,chr12-77000000,0.05
chrY-20250000,chr12-77000000,0.08333333333333333
chrY-86000000,chr12-77000000,0.5
chrX-31250000,chr12-77250000,0.05
chr12-22250000,chr12-77500000,0.0625
chr14-3750000,chr12-77500000,0.07142857142857142
chrY-38750000,chr12-77500000,0.25
chrY-41750000,chr12-77500000,0.25
chr14-42750000,chr12-77750000,0.1
chrY-37500000,chr12-77750000,0.5
chrY-38500000,chr12-77750000,1.0
chrY-44500000,chr12-77750000,0.1
chrY-83250000,chr12-77750000,1.0
chrY-88000000,chr12-77750000,0.125
chrY-35500000,chr12-78000000,1.0
chrY-82500000,chr12-78000000,0.5
chrY-11750000,chr12-78250000,0.07142857142857142
chrY-89000000,chr12-78250000,0.5
chrX-27000000,chr12-78500000,1.0
chrX-148500000,chr12-78500000,0.08333333333333333
chrY-76750000,chr12-78500000,1.0
chrY-81750000,chr12-78500000,1.0
chrX-55000000,chr12-78750000,0.25
chrY-40000000,chr12-78750000,0.0625
chrY-40750000,chr12-78750000,0.125
chrY-81000000,chr12-78750000,0.3333333333333333
chr12-22250000,chr12-79000000,0.0625
chrY-39250000,chr12-79000000,0.16666666666666666
chrY-79000000,chr12-79000000,1.0
chrY-86750000,chr12-79000000,0.1
chrY-87500000,chr12-79000000,0.16666666666666666
chrY-89000000,chr12-79250000,0.5
chrY-0,chr12-79500000,0.3333333333333333
chr7-22250000,chr12-79750000,0.5
chr12-80000000,chr12-79750000,0.05447605829285219
chr14-3500000,chr12-79750000,0.2
chr14-5000000,chr12-79750000,0.05
chrX-55000000,chr12-79750000,0.25
chrY-37500000,chr12-79750000,0.5
chrY-43750000,chr12-79750000,0.16666666666666666
chrY-73250000,chr12-79750000,1.0
chr4-42500000,chr12-80000000,0.05
chr12-79750000,chr12-80000000,0.0525963149078727
chr14-42750000,chr12-80000000,0.1
chr4-122250000,chr12-80250000,0.1
chr12-22250000,chr12-80250000,0.0625
chrY-250000,chr12-80250000,0.07142857142857142
chrY-83250000,chr12-80250000,1.0
chrY-83750000,chr12-80250000,0.5
chr12-22250000,chr12-80500000,0.0625
chrX-123250000,chr12-80500000,0.058823529411764705
chrY-43250000,chr12-80500000,0.05555555555555555
chrY-84250000,chr12-80750000,0.25
chrY-87250000,chr12-80750000,0.08333333333333333
chr12-22250000,chr12-81000000,0.0625
chrY-87000000,chr12-81000000,0.16666666666666666
chrY-87750000,chr12-81000000,0.25
chrY-90250000,chr12-81000000,0.5
chrY-32000000,chr12-81250000,1.0
chrY-89500000,chr12-81250000,0.08333333333333333
chrX-123250000,chr12-81500000,0.058823529411764705
chrY-42500000,chr12-81500000,0.25
chrY-55000000,chr12-81500000,1.0
chrY-83750000,chr12-81500000,0.5
chr7-20250000,chr12-81750000,0.5
chr14-5000000,chr12-81750000,0.05
chrX-28250000,chr12-81750000,0.5
chrY-8000000,chr12-81750000,0.25
chrY-75500000,chr12-81750000,0.25
chrY-81500000,chr12-81750000,0.5
chrX-31250000,chr12-82000000,0.05
chrX-55000000,chr12-82000000,0.25
chrY-89500000,chr12-82000000,0.08333333333333333
chr14-3250000,chr12-82250000,0.3333333333333333
chrX-32750000,chr12-82250000,0.058823529411764705
chrY-19250000,chr12-82250000,0.5
chrY-39250000,chr12-82250000,0.16666666666666666
chr7-20250000,chr12-82500000,0.5
chr14-42750000,chr12-82500000,0.1
chrX-28000000,chr12-82500000,0.5
chrX-123250000,chr12-82500000,0.058823529411764705
chrY-250000,chr12-82500000,0.07142857142857142
chrY-42500000,chr12-82500000,0.25
chrY-44000000,chr12-82500000,0.08333333333333333
chr14-3250000,chr12-82750000,0.3333333333333333
chrX-35000000,chr12-82750000,0.25
chrY-28500000,chr12-82750000,0.5
chrY-20250000,chr12-83000000,0.08333333333333333
chrY-29250000,chr12-83000000,0.25
chrY-83000000,chr12-83000000,0.25
chrY-20000000,chr12-83250000,0.25
chrY-28250000,chr12-83250000,0.5
chrY-44250000,chr12-83250000,0.1
chrY-67750000,chr12-83250000,1.0
chr14-7000000,chr12-83500000,0.05555555555555555
chrY-42250000,chr12-83500000,0.07142857142857142
chr14-4750000,chr12-83750000,0.05555555555555555
chrY-38250000,chr12-83750000,0.5
chrY-43500000,chr12-83750000,0.05555555555555555
chrY-46250000,chr12-83750000,1.0
chrY-84750000,chr12-83750000,0.5
chr7-9250000,chr12-84000000,0.05128205128205128
chrY-22250000,chr12-84000000,1.0
chr12-22250000,chr12-84250000,0.0625
chr14-4750000,chr12-84250000,0.05555555555555555
chrY-0,chr12-84250000,0.3333333333333333
chrY-35000000,chr12-84250000,0.5
chrY-38250000,chr12-84250000,0.5
chrY-47000000,chr12-84250000,1.0
chrY-70000000,chr12-84250000,1.0
chrY-80000000,chr12-84250000,1.0
chr14-3750000,chr12-84500000,0.07142857142857142
chrX-29750000,chr12-84500000,0.25
chrY-11750000,chr12-84500000,0.07142857142857142
chrY-41500000,chr12-84500000,0.125
chr12-22250000,chr12-84750000,0.0625
chrX-32750000,chr12-84750000,0.058823529411764705
chr12-85250000,chr12-85000000,0.056013608164898934
chrY-250000,chr12-85000000,0.07142857142857142
chrY-29000000,chr12-85000000,0.25
chrY-32250000,chr12-85000000,0.3333333333333333
chrY-42250000,chr12-85000000,0.07142857142857142
chrY-83000000,chr12-85000000,0.25
chrY-85000000,chr12-85000000,0.5
chr12-85000000,chr12-85250000,0.05530527563722585
chr12-85500000,chr12-85250000,0.050472589792060485
chr14-42750000,chr12-85250000,0.1
chrX-149000000,chr12-85250000,0.25
chr7-20250000,chr12-85500000,0.5
chr12-85250000,chr12-85500000,0.05343205923554132
chrY-8000000,chr12-85500000,0.25
chrY-81250000,chr12-85500000,1.0
chr12-22250000,chr12-85750000,0.0625
chrY-90000000,chr12-85750000,0.125
chr4-42500000,chr12-86000000,0.05
chrY-44000000,chr12-86000000,0.08333333333333333
chrY-84750000,chr12-86000000,0.5
chrY-86500000,chr12-86000000,0.25
chrY-72000000,chr12-86250000,1.0
chr12-22250000,chr12-86500000,0.0625
chrY-42000000,chr12-86500000,0.0625
chrY-44500000,chr12-86500000,0.1
chrY-45000000,chr12-86500000,1.0
chrY-81750000,chr12-86500000,1.0
chr14-42750000,chr12-86750000,0.1
chrY-73000000,chr12-86750000,0.5
chrY-89500000,chr12-86750000,0.08333333333333333
chr14-3750000,chr12-87000000,0.07142857142857142
chrX-55000000,chr12-87000000,0.25
chrY-60250000,chr12-87000000,1.0
chrY-86750000,chr12-87000000,0.1
chr12-22250000,chr12-87250000,0.0625
chrY-75750000,chr12-87250000,1.0
chrY-81500000,chr12-87500000,0.5
chrY-44500000,chr12-87750000,0.1
chrY-74750000,chr12-87750000,1.0
chrY-88500000,chr12-88000000,0.25
chr12-22250000,chr12-88250000,0.0625
chrY-28500000,chr12-88250000,0.5
chrX-3500000,chr12-88500000,0.25
chrX-31250000,chr12-88500000,0.05
chrX-123250000,chr12-88500000,0.058823529411764705
chrY-42000000,chr12-88500000,0.0625
chr12-22250000,chr12-88750000,0.125
chrY-37750000,chr12-88750000,0.5
chrY-39000000,chr12-88750000,0.1
chrY-44500000,chr12-88750000,0.1
chrY-41500000,chr12-89000000,0.125
chrY-75250000,chr12-89000000,1.0
chrY-90000000,chr12-89000000,0.125
chrY-68000000,chr12-89250000,0.5
chrY-71750000,chr12-89250000,1.0
chrY-82000000,chr12-89250000,0.5
chrY-21000000,chr12-89500000,0.5
chrY-88250000,chr12-89750000,0.16666666666666666
chrX-123250000,chr12-90000000,0.058823529411764705
chr14-5000000,chr12-90250000,0.05
chrX-148500000,chr12-90250000,0.08333333333333333
chrX-149000000,chr12-90250000,0.25
chrY-20250000,chr12-90250000,0.08333333333333333
chrY-29000000,chr12-90250000,0.25
chrX-148500000,chr12-90500000,0.08333333333333333
chrY-42250000,chr12-90500000,0.07142857142857142
chrY-53750000,chr12-90500000,1.0
chr7-8750000,chr12-90750000,0.05555555555555555
chr12-22250000,chr12-90750000,0.0625
chrX-30000000,chr12-90750000,0.5
chrY-44250000,chr12-90750000,0.1
chr14-3500000,chr12-91000000,0.2
chrY-34250000,chr12-91000000,1.0
chrY-41500000,chr12-91000000,0.125
chrY-44250000,chr12-91000000,0.1
chrY-87750000,chr12-91000000,0.25
chrY-89500000,chr12-91000000,0.08333333333333333
chrX-28750000,chr12-91250000,0.5
chrY-62000000,chr12-91250000,0.5
chrY-89250000,chr12-91250000,0.125
chrY-20000000,chr12-91500000,0.25
chrY-29250000,chr12-91500000,0.25
chrY-42000000,chr12-91500000,0.0625
chr14-5000000,chr12-91750000,0.05
chrY-44250000,chr12-91750000,0.1
chrY-11750000,chr12-92000000,0.07142857142857142
chrY-62250000,chr12-92000000,1.0
chrY-83250000,chr12-92000000,1.0
chr14-3750000,chr12-92250000,0.07142857142857142
chrY-38250000,chr12-92250000,0.5
chrY-39000000,chr12-92250000,0.1
chrY-85000000,chr12-92250000,0.5
chrY-29250000,chr12-92500000,0.25
chrY-38500000,chr12-92500000,1.0
chrY-41500000,chr12-92500000,0.125
chrY-88500000,chr12-92500000,0.25
chrX-35000000,chr12-92750000,0.25
chrY-28750000,chr12-92750000,0.5
chrY-88750000,chr12-92750000,0.5
chrY-89750000,chr12-92750000,0.25
chr12-22250000,chr12-93000000,0.0625
chrY-26250000,chr12-93500000,0.5
chrY-34750000,chr12-93500000,0.5
chrY-38250000,chr12-93500000,0.5
chrY-42500000,chr12-93500000,0.25
chr14-42750000,chr12-93750000,0.1
chrX-123250000,chr12-94000000,0.058823529411764705
chr4-42500000,chr12-94250000,0.05
chr7-8750000,chr12-94250000,0.05555555555555555
chr12-22250000,chr12-94250000,0.0625
chr14-3250000,chr12-94250000,0.3333333333333333
chr14-3750000,chr12-94250000,0.07142857142857142
chrX-31250000,chr12-94250000,0.05
chrY-10750000,chr12-94250000,1.0
chrY-34500000,chr12-94250000,0.5
chr14-5000000,chr12-94500000,0.05
chrX-27750000,chr12-94500000,0.5
chrY-39250000,chr12-94500000,0.16666666666666666
chrY-43250000,chr12-94500000,0.05555555555555555
chr12-22250000,chr12-94750000,0.0625
chrY-4500000,chr12-94750000,0.05555555555555555
chrY-14000000,chr12-94750000,1.0
chrY-35000000,chr12-95000000,0.5
chrY-20750000,chr12-95250000,0.5
chrY-29000000,chr12-95250000,0.25
chrY-34250000,chr12-95250000,1.0
chrY-38000000,chr12-95500000,0.25
chrY-88750000,chr12-95500000,0.5
chr14-4500000,chr12-95750000,0.05555555555555555
chrY-8000000,chr12-95750000,0.25
chr12-22250000,chr12-96000000,0.0625
chrX-148500000,chr12-96000000,0.08333333333333333
chrY-87250000,chr12-96000000,0.08333333333333333
chrY-44500000,chr12-96500000,0.1
chr7-7750000,chr12-96750000,0.0625
chr12-22250000,chr12-96750000,0.0625
chr14-7000000,chr12-97000000,0.05555555555555555
chrY-84250000,chr12-97000000,0.25
chrY-84500000,chr12-97000000,0.5
chr12-22250000,chr12-97250000,0.125
chr14-3500000,chr12-97250000,0.2
chrX-28500000,chr12-97250000,0.5
chrY-43250000,chr12-97250000,0.05555555555555555
chrY-53500000,chr12-97250000,1.0
chrY-75000000,chr12-97250000,0.5
chr12-22250000,chr12-97500000,0.0625
chrY-40000000,chr12-97500000,0.0625
chrY-87750000,chr12-97500000,0.25
chr3-113250000,chr12-97750000,0.25
chrY-60250000,chr12-97750000,1.0
chr14-3750000,chr12-98000000,0.07142857142857142
chrX-3500000,chr12-98000000,0.25
chrY-71500000,chr12-98000000,1.0
chrY-88500000,chr12-98000000,0.25
chr14-3750000,chr12-98250000,0.07142857142857142
chrY-250000,chr12-98250000,0.07142857142857142
chrY-42000000,chr12-98250000,0.0625
chrY-57750000,chr12-98250000,0.5
chrY-76000000,chr12-98250000,0.5
chr7-22000000,chr12-98500000,1.0
chrX-33500000,chr12-98500000,0.07692307692307693
chrX-54750000,chr12-98500000,0.5
chrY-250000,chr12-98500000,0.07142857142857142
chrY-44500000,chr12-98500000,0.1
chr14-3750000,chr12-98750000,0.07142857142857142
chrX-123250000,chr12-98750000,0.058823529411764705
chrY-88000000,chr12-98750000,0.125
chrY-88750000,chr12-98750000,0.5
chrY-89500000,chr12-98750000,0.08333333333333333
chrY-62000000,chr12-99000000,0.5
chrY-43500000,chr12-99250000,0.05555555555555555
chrY-89500000,chr12-99250000,0.08333333333333333
chr7-22500000,chr12-99500000,0.5
chrY-46750000,chr12-99500000,0.5
chr4-122250000,chr12-99750000,0.1
chr14-5000000,chr12-99750000,0.05
chrX-28500000,chr12-99750000,0.5
chrX-29750000,chr12-99750000,0.25
chrY-75250000,chr12-99750000,1.0
chrY-90250000,chr12-99750000,0.5
chrX-31250000,chr12-100000000,0.05
chrY-39750000,chr12-100000000,0.75
chrY-76000000,chr12-100000000,0.5
chrY-89500000,chr12-100000000,0.08333333333333333
chrY-39000000,chr12-100250000,0.1
chrY-77000000,chr12-100250000,1.0
chrY-84000000,chr12-100250000,0.5
chrY-89250000,chr12-100250000,0.125
chr14-3750000,chr12-100500000,0.14285714285714285
chr14-4750000,chr12-100500000,0.05555555555555555
chrY-9000000,chr12-100750000,0.07142857142857142
chrY-14250000,chr12-101000000,1.0
chrY-35750000,chr12-101000000,0.5
chrY-22500000,chr12-101250000,0.125
chrX-35000000,chr12-101500000,0.25
chrY-24750000,chr12-101500000,0.5
