chr_name,chr_start,chr_end,annot_name
chr3,107625930,107626770,Gpr61
chr3,115384200,115384400,S1pr1
chr3,115384900,115386560,S1pr1
chr3,115521110,115523330,S1pr1
chr3,115384200,115384400,Dph5
chr3,115384900,115386560,Dph5
chr3,115521110,115523330,Dph5
chr3,115384200,115384400,Slc30a7
chr3,115384900,115386560,Slc30a7
chr3,115521110,115523330,Slc30a7
chr3,121169880,121171020,Cnn3
chr3,121177190,121178900,Cnn3
chr3,121169880,121171020,Slc44a3
chr3,121177190,121178900,Slc44a3
chr3,121177190,121178900,Abcd3
chr3,122074320,122076630,Gclm
chr3,122078710,122081170,Gclm
chr3,122081370,122082100,Gclm
chr3,122106730,122107160,Gclm
chr3,122108950,122109720,Gclm
chr3,122112030,122112290,Gclm
chr3,122109800,122110930,Gclm
chr3,122078710,122081170,RP23-71G16.1
chr3,122081370,122082100,RP23-71G16.1
chr3,122106730,122107160,RP23-71G16.1
chr3,122108950,122109720,RP23-71G16.1
chr3,122112030,122112290,RP23-71G16.1
chr3,122109800,122110930,RP23-71G16.1
chr3,122078710,122081170,Dnttip2
chr3,122081370,122082100,Dnttip2
chr3,122106730,122107160,Dnttip2
chr3,122108950,122109720,Dnttip2
chr3,122112030,122112290,Dnttip2
chr3,122109800,122110930,Dnttip2
chr3,122074320,122076630,Bcar3
chr3,122078710,122081170,Bcar3
chr3,122108950,122109720,Bcar3
chr3,122112030,122112290,Bcar3
chr3,122109800,122110930,Bcar3
chr3,122074320,122076630,Fnbp1l
chr3,122078710,122081170,Fnbp1l
chr3,122112030,122112290,Fnbp1l
chr3,122074320,122076630,Pde5a
chr3,122078710,122081170,Pde5a
chr3,122081370,122082100,Pde5a
chr3,122106730,122107160,Pde5a
chr3,122108950,122109720,Pde5a
chr3,122112030,122112290,Pde5a
chr3,122109800,122110930,Pde5a
chr3,126525400,126525840,Camk2d
chr3,130512180,130514140,Ostc
chr3,130756500,130757870,Ostc
chr3,130759780,130760990,Ostc
chr3,130512180,130514140,Rpl34
chr3,130756500,130757870,Lef1
chr3,130820020,130822120,Lef1
chr3,130759780,130760990,Lef1
chr3,130756500,130757870,Cyp2u1
chr3,130820020,130822120,Cyp2u1
chr3,130759780,130760990,Cyp2u1
chr3,135266810,135268020,Cisd2
chr3,135266810,135268020,Gm16100
chr3,135266810,135268020,Nfkb1
chr3,135266810,135268020,Slc39a8
chr3,137437940,137438620,Ddit4l
chr3,137437940,137438620,H2afz
chr3,137437940,137438620,Dnajb14
chr3,137437940,137438620,Dapp1
chr3,145631610,145632960,Bcl10
chr3,145711190,145712380,Bcl10
chr3,145712820,145714050,Bcl10
chr3,145815350,145816320,Bcl10
chr3,145920200,145921380,Bcl10
chr3,145921430,145922070,Bcl10
chr3,145631610,145632960,2410004B18Rik
chr3,145709670,145711050,2410004B18Rik
chr3,145711190,145712380,2410004B18Rik
chr3,145712820,145714050,2410004B18Rik
chr3,145815350,145816320,2410004B18Rik
chr3,145920200,145921380,2410004B18Rik
chr3,145921430,145922070,2410004B18Rik
chr3,145631610,145632960,Syde2
chr3,145709670,145711050,Syde2
chr3,145711190,145712380,Syde2
chr3,145712820,145714050,Syde2
chr3,145813280,145815280,Syde2
chr3,145815350,145816320,Syde2
chr3,145920200,145921380,Syde2
chr3,145921430,145922070,Syde2
chr3,145631610,145632960,Wdr63
chr3,145709670,145711050,Wdr63
chr3,145711190,145712380,Wdr63
chr3,145712820,145714050,Wdr63
chr3,145813280,145815280,Wdr63
chr3,145815350,145816320,Wdr63
chr3,145920200,145921380,Wdr63
chr3,145921430,145922070,Wdr63
chr3,145631610,145632960,Mcoln2
chr3,145709670,145711050,Mcoln2
chr3,145711190,145712380,Mcoln2
chr3,145815350,145816320,Mcoln2
chr3,145920200,145921380,Mcoln2
chr3,145921430,145922070,Mcoln2
chr3,145709670,145711050,Ssx2ip
chr3,145711190,145712380,Ssx2ip
chr3,145712820,145714050,Ssx2ip
chr3,145815350,145816320,Ssx2ip
chr3,145920200,145921380,Ssx2ip
chr3,145921430,145922070,Ssx2ip
chr3,145920200,145921380,Ctbs
chr3,145813280,145815280,Gng5
chr3,145815350,145816320,Gng5
chr3,145920200,145921380,Gng5
chr3,145921430,145922070,Gng5
chr3,145813280,145815280,Rpf1
chr3,145815350,145816320,Rpf1
chr3,145920200,145921380,Rpf1
chr3,145921430,145922070,Rpf1
chr3,148424850,148426130,Lphn2
chr3,152421440,152422230,Zzz3
chr3,152421440,152422230,Rpl29-ps1
chr3,152574300,152576440,St6galnac5
chr3,153557270,153559450,Msh4
chr3,153557270,153559450,Rabggtb
chr3,153557270,153559450,Acadm
chr4,11599170,11601210,Dpy19l4
chr4,11689980,11690690,Rad54b
chr4,11599170,11601210,Rad54b
chr4,11689980,11690690,Gem
chr4,11599170,11601210,Gem
chr4,11599170,11601210,Pdp1
chr4,11689980,11690690,Gm10604
chr4,11599170,11601210,Gm10604
chr4,11689980,11690690,Gm11839
chr4,11599170,11601210,Gm11839
chr4,11689980,11690690,Fam92a
chr4,15178750,15180600,Tmem64
chr4,32250760,32252620,Gm11926
chr4,32250760,32252620,Gm11929
chr4,32250760,32252620,Bach2
chr4,32376620,32379080,Bach2
chr4,32445080,32447420,Bach2
chr4,32445080,32447420,Casp8ap2
chr4,32993020,32995450,Casp8ap2
chr4,32993020,32995450,Mdn1
chr4,32993020,32995450,Lyrm2
chr4,32993020,32995450,Ankrd6
chr4,33159370,33161040,Ankrd6
chr4,32993020,32995450,Rragd
chr4,33159370,33161040,Rragd
chr4,32993020,32995450,Gm11943
chr4,33159370,33161040,Gm11943
chr4,32993020,32995450,Ube2j1
chr4,33159370,33161040,Ube2j1
chr4,32993020,32995450,Gm11931
chr4,33159370,33161040,Gm11931
chr4,33159370,33161040,Gabrr2
chr4,33159370,33161040,Pnrc1
chr4,33159370,33161040,Rngtt
chr4,40770700,40772870,Gm12390
chr4,40770700,40772870,Dnaja1
chr4,40770700,40772870,B4galt1
chr4,40770700,40772870,Gm12397
chr4,40770700,40772870,Bag1
chr4,40770700,40772870,Chmp5
chr4,41610680,41613040,AI464131
chr4,41610680,41613040,2310028H24Rik
chr4,41610680,41613040,Il11ra1
chr4,41610680,41613040,2810432D09Rik
chr4,41610680,41613040,Dctn3
chr4,41610680,41613040,Galt
chr4,41610680,41613040,Sigmar1
chr4,41610680,41613040,Ccl27a
chr4,43494380,43494950,Tesk1
chr4,43495720,43495810,Tesk1
chr4,43495870,43496000,Tesk1
chr4,43494380,43494950,Cd72
chr4,43495720,43495810,Cd72
chr4,43495870,43496000,Cd72
chr4,43494380,43494950,Sit1
chr4,43495720,43495810,Sit1
chr4,43495870,43496000,Sit1
chr4,43494380,43494950,Ccdc107
chr4,43495720,43495810,Ccdc107
chr4,43495870,43496000,Ccdc107
chr4,43494380,43494950,E130306D19Rik
chr4,43495720,43495810,E130306D19Rik
chr4,43495870,43496000,E130306D19Rik
chr4,43495720,43495810,Car9
chr4,43495870,43496000,Car9
chr4,43495720,43495810,Tpm2
chr4,43495870,43496000,Tpm2
chr4,43495720,43495810,Creb3
chr4,43495870,43496000,Creb3
chr4,43494380,43494950,Tln1
chr4,43495720,43495810,Tln1
chr4,43495870,43496000,Tln1
chr4,43494380,43494950,Rgp1
chr4,43495720,43495810,Rgp1
chr4,43495870,43496000,Rgp1
chr4,43494380,43494950,Gba2
chr4,43495720,43495810,Gba2
chr4,43495870,43496000,Gba2
chr4,43495870,43496000,Spag8
chr4,43494380,43494950,Hint2
chr4,43495720,43495810,Hint2
chr4,43495870,43496000,Hint2
chr4,43494380,43494950,Tmem8b
chr4,43495720,43495810,Tmem8b
chr4,43495870,43496000,Tmem8b
chr4,44685540,44685970,Pax5
chr4,44685540,44685970,Zcchc7
chr4,44952790,44953090,Zcchc7
chr4,44980340,44980560,Zcchc7
chr4,44952790,44953090,Grhpr
chr4,44980340,44980560,Grhpr
chr4,45464780,45467060,Grhpr
chr4,44980340,44980560,Zbtb5
chr4,44952790,44953090,Polr1e
chr4,44980340,44980560,Polr1e
chr4,45464780,45467060,Polr1e
chr4,44952790,44953090,Tomm5
chr4,44980340,44980560,Tomm5
chr4,45464780,45467060,Tomm5
chr4,44980340,44980560,Rg9mtd3
chr4,45464780,45467060,Dcaf10
chr4,45464780,45467060,Exosc3
chr4,45464780,45467060,Mcart1
chr4,45464780,45467060,Shb
chr4,45464780,45467060,Gm12411
chr4,45464780,45467060,Aldh1b1
chr4,46559700,46561630,Gm12445
chr4,46559700,46561630,5830415F09Rik
chr4,46610120,46611510,5830415F09Rik
chr4,46559700,46561630,Hemgn
chr4,46610120,46611510,Hemgn
chr4,46559700,46561630,Anp32b
chr4,46610120,46611510,Anp32b
chr4,46559700,46561630,Nans
chr4,46610120,46611510,Nans
chr4,46559700,46561630,Trim14
chr4,46610120,46611510,Trim14
chr4,46559700,46561630,Coro2a
chr4,46610120,46611510,Coro2a
chr4,46559700,46561630,Tbc1d2
chr4,46610120,46611510,Tbc1d2
chr4,47759330,47760290,Gm12430
chr4,49179280,49179840,Acnat1
chr4,49298400,49299630,Acnat1
chr4,49179280,49179840,Mrpl50
chr4,49298400,49299630,Mrpl50
chr4,55836640,55838200,Gm12507
chr4,55836640,55838200,Klf4
chr4,57068010,57070000,Ikbkap
chr4,57070200,57070910,Ikbkap
chr4,57076150,57077670,Ikbkap
chr4,57068010,57070000,BC026590
chr4,57070200,57070910,BC026590
chr4,57076150,57077670,BC026590
chr4,57103700,57104980,BC026590
chr4,57068010,57070000,Ctnnal1
chr4,57070200,57070910,Ctnnal1
chr4,57076150,57077670,Ctnnal1
chr4,57103700,57104980,Ctnnal1
chr4,57068010,57070000,D730040F13Rik
chr4,57070200,57070910,6430704M03Rik
chr4,57076150,57077670,6430704M03Rik
chr4,57103700,57104980,6430704M03Rik
chr4,57068010,57070000,Epb4.1l4b
chr4,57070200,57070910,Epb4.1l4b
chr4,57076150,57077670,Epb4.1l4b
chr4,57103700,57104980,Epb4.1l4b
chr4,57693920,57695280,Akap2
chr4,57693920,57695280,D630039A03Rik
chr4,59348600,59350110,Ugcg
chr4,59348600,59350110,Gm12527
chr4,59348600,59350110,Susd1
chr4,59348600,59350110,Gm12529
chr4,59348600,59350110,Rod1
chr4,59937920,59938330,Hsdl2
chr4,59348600,59350110,E130308A19Rik
chr4,59937920,59938330,1110054O05Rik
chr4,59937920,59938330,Snx30
chr4,59937920,59938330,Gm12543
chr4,63049110,63050790,Col27a1
chr4,63050840,63051800,Col27a1
chr4,63051810,63053160,Col27a1
chr4,63049110,63050790,Orm1
chr4,63050840,63051800,Orm1
chr4,63051810,63053160,Orm1
chr4,63049110,63050790,Gm11212
chr4,63050840,63051800,Gm11212
chr4,63051810,63053160,Gm11212
chr4,63049110,63050790,Orm3
chr4,63050840,63051800,Orm3
chr4,63051810,63053160,Orm3
chr4,63049110,63050790,Orm2
chr4,63050840,63051800,Orm2
chr4,63051810,63053160,Orm2
chr4,63049110,63050790,Akna
chr4,63050840,63051800,Akna
chr4,63051810,63053160,Akna
chr4,63049110,63050790,Whrn
chr4,63328390,63330430,Whrn
chr4,63051810,63053160,Gm11483
chr4,63328390,63330430,Gm11483
chr4,93510940,93511360,Gm12647
chr4,95512250,95514220,RP23-356F8.3
chr4,95512250,95514220,Hook1
chr4,97757770,97760100,Gm12788
chr4,97760810,97762440,Gm12788
chr4,99047980,99048380,Gm12689
chr4,99047980,99048380,Alg6
chr4,105893200,105893970,Usp24
chr4,106502390,106504180,Bsnd
chr4,106502390,106504180,Pars2
chr4,106502390,106504180,Ttc4
chr4,106502390,106504180,Gm12745
chr4,106502390,106504180,Acot11
chr4,106502390,106504180,Ssbp3
chr4,106502390,106504180,Cyb5rl
chr4,106957980,106958760,Cyb5rl
chr4,107025340,107027710,Cyb5rl
chr4,106502390,106504180,Tmem59
chr4,106957980,106958760,Tmem59
chr4,107025340,107027710,Tmem59
chr4,106957980,106958760,2210012G02Rik
chr4,106957980,106958760,Ldlrad1
chr4,106957980,106958760,Lrrc42
chr4,107025340,107027710,Lrrc42
chr4,106957980,106958760,Hspb11
chr4,107025340,107027710,Hspb11
chr4,107025340,107027710,Gm12850
chr4,106957980,106958760,Yipf1
chr4,107025340,107027710,Yipf1
chr4,106957980,106958760,Gm12870
chr4,107025340,107027710,Gm12870
chr4,106957980,106958760,Tmem48
chr4,107025340,107027710,Tmem48
chr4,107391690,107393940,Tmem48
chr4,107475970,107478190,Tmem48
chr4,107391690,107393940,Lrp8
chr4,107475970,107478190,Lrp8
chr4,107391690,107393940,Magoh
chr4,107475970,107478190,Magoh
chr4,107391690,107393940,0610037L13Rik
chr4,107475970,107478190,0610037L13Rik
chr4,107475970,107478190,Podn
chr4,114254280,114256100,Foxd2
chr4,114256990,114258330,Foxd2
chr4,119135000,119137460,Slc2a1
chr4,119135000,119137460,Zfp691
chr4,119135000,119137460,Ybx1
chr4,119135000,119137460,Ppih
chr4,119135000,119137460,Ccdc30
chr4,119135000,119137460,Ppcs
chr4,119135000,119137460,Zmynd12
chr4,119135000,119137460,Gm12956
chr4,119135000,119137460,Foxj3
chr4,119135000,119137460,Gm12959
chr4,119631260,119633180,Edn2
chr4,119659060,119660910,Edn2
chr4,119694750,119697170,Edn2
chr4,119725690,119726340,Edn2
chr4,119726820,119727380,Edn2
chr4,119634310,119636560,Edn2
chr4,119798440,119800880,Edn2
chr4,119659060,119660910,Scmh1
chr4,119694750,119697170,Scmh1
chr4,119725690,119726340,Scmh1
chr4,119726820,119727380,Scmh1
chr4,119634310,119636560,Scmh1
chr4,119798440,119800880,Scmh1
chr4,122524400,122525670,Ppt1
chr4,122525770,122526820,Ppt1
chr4,122530250,122530830,Ppt1
chr4,122530920,122531620,Ppt1
chr4,122545030,122546930,Ppt1
chr4,122524400,122525670,Cap1
chr4,122525770,122526820,Cap1
chr4,122530250,122530830,Cap1
chr4,122530920,122531620,Cap1
chr4,122545030,122546930,Cap1
chr4,122524400,122525670,Gm12891
chr4,122525770,122526820,Gm12891
chr4,122530920,122531620,Gm12891
chr4,122545030,122546930,Gm12891
chr4,122524400,122525670,Trit1
chr4,122525770,122526820,Trit1
chr4,122530250,122530830,Trit1
chr4,122530920,122531620,Trit1
chr4,122545030,122546930,Trit1
chr4,122916140,122917370,Trit1
chr4,122524400,122525670,Bmp8b
chr4,122530250,122530830,Bmp8b
chr4,122545030,122546930,Bmp8b
chr4,122524400,122525670,Ppie
chr4,122530920,122531620,Ppie
chr4,122545030,122546930,Ppie
chr4,122916140,122917370,Ppie
chr4,122545030,122546930,Hpcal4
chr4,122916140,122917370,Heyl
chr4,122916140,122917370,Gm12901
chr4,122916140,122917370,Pabpc4
chr4,125763920,125764940,Oscp1
chr4,125763920,125764940,Rpl28-ps3
chr4,125763920,125764940,Lsm10
chr4,125763920,125764940,Stk40
chr4,125763920,125764940,Fam176b
chr4,125763920,125764940,1700029G01Rik
chr4,125763920,125764940,Trappc3
chr4,128580920,128582950,Zscan20
chr4,128580920,128582950,Zfp362
chr4,128580920,128582950,Trim62
chr4,128580920,128582950,Adc
chr4,128580920,128582950,Ak2
chr4,128580920,128582950,Rnf19b
chr4,128580920,128582950,Hpca
chr4,128580920,128582950,Fndc5
chr4,129586240,129587290,Khdrbs1
chr4,129586240,129587290,Ptp4a2
chr4,129586240,129587290,Gm10571
chr4,129586240,129587290,Gm12966
chr4,129586240,129587290,Pef1
chr4,130476770,130477960,Laptm5
chr4,132362990,132364830,Med18
chr4,132362990,132364830,Dnajc8
chr4,132362990,132364830,Eya3
chr4,132362990,132364830,Xkr8
chr4,132362990,132364830,Rpa2
chr4,132362990,132364830,BC013712
chr4,132717020,132719300,BC013712
chr4,132362990,132364830,Gm13022
chr4,132362990,132364830,Ppp1r8
chr4,132729470,132730960,Ppp1r8
chr4,132362990,132364830,Stx12
chr4,132714280,132716670,Stx12
chr4,132717020,132719300,Stx12
chr4,132729470,132730960,Stx12
chr4,132725090,132727130,Stx12
chr4,132362990,132364830,Fam76a
chr4,132714280,132716670,Fam76a
chr4,132729470,132730960,Fam76a
chr4,132725090,132727130,Fam76a
chr4,132362990,132364830,Ahdc1
chr4,132714280,132716670,Ahdc1
chr4,132717020,132719300,Ahdc1
chr4,132729470,132730960,Ahdc1
chr4,132725090,132727130,Ahdc1
chr4,132714280,132716670,Wasf2
chr4,132729470,132730960,Wasf2
chr4,132714280,132716670,Gpr3
chr4,132717020,132719300,Gpr3
chr4,132729470,132730960,Gpr3
chr4,132725090,132727130,Gpr3
chr4,132714280,132716670,Map3k6
chr4,132717020,132719300,Map3k6
chr4,132714280,132716670,Sytl1
chr4,132717020,132719300,Sytl1
chr4,132729470,132730960,Sytl1
chr4,132962160,132964640,Sytl1
chr4,132968750,132969950,Sytl1
chr4,132725090,132727130,Sytl1
chr4,132714280,132716670,Tmem222
chr4,132717020,132719300,Tmem222
chr4,132729470,132730960,Tmem222
chr4,132962160,132964640,Tmem222
chr4,132968750,132969950,Tmem222
chr4,132725090,132727130,Tmem222
chr4,132714280,132716670,Slc9a1
chr4,132717020,132719300,Slc9a1
chr4,132729470,132730960,Slc9a1
chr4,132962160,132964640,Slc9a1
chr4,132968750,132969950,Slc9a1
chr4,133180780,133183110,Slc9a1
chr4,132725090,132727130,Slc9a1
chr4,132962160,132964640,Nudc
chr4,132962160,132964640,Gpatch3
chr4,133180780,133183110,Gpatch3
chr4,132962160,132964640,Gpn2
chr4,132968750,132969950,Gpn2
chr4,133180780,133183110,Gpn2
chr4,132962160,132964640,Sfn
chr4,133180780,133183110,Sfn
chr4,132729470,132730960,Zdhhc18
chr4,132962160,132964640,Zdhhc18
chr4,133180780,133183110,Zdhhc18
chr4,133607580,133609600,Zdhhc18
chr4,132714280,132716670,Pigv
chr4,132717020,132719300,Pigv
chr4,132962160,132964640,Pigv
chr4,132968750,132969950,Pigv
chr4,133180780,133183110,Pigv
chr4,133180780,133183110,Arid1a
chr4,133180780,133183110,Hmgn2
chr4,133607580,133609600,Hmgn2
chr4,133607580,133609600,Dhdds
chr4,133607580,133609600,Lin28a
chr4,133607580,133609600,Gm13060
chr4,133607580,133609600,Cd52
chr4,133607580,133609600,Ubxn11
chr4,133916880,133918210,Ubxn11
chr4,133918630,133918990,Ubxn11
chr4,133607580,133609600,Sh3bgrl3
chr4,133916880,133918210,Sh3bgrl3
chr4,133918630,133918990,Sh3bgrl3
chr4,133916880,133918210,Ccdc21
chr4,133918630,133918990,Ccdc21
chr4,133916880,133918210,E130218I03Rik
chr4,133607580,133609600,Zfp593
chr4,133916880,133918210,Zfp593
chr4,133918630,133918990,Zfp593
chr4,133918630,133918990,Pdik1l
chr4,133916880,133918210,Trim63
chr4,133918630,133918990,Trim63
chr4,133916880,133918210,Extl1
chr4,133918630,133918990,Extl1
chr4,133918630,133918990,Pafah2
chr4,133918630,133918990,Stmn1
chr4,133916880,133918210,Paqr7
chr4,134207810,134209100,Paqr7
chr4,134209580,134211490,Paqr7
chr4,134309770,134310590,2610002D18Rik
chr4,134310830,134311100,2610002D18Rik
chr4,134311220,134313250,2610002D18Rik
chr4,133916880,133918210,Fam54b
chr4,133918630,133918990,Fam54b
chr4,134207810,134209100,Fam54b
chr4,134209580,134211490,Fam54b
chr4,134310830,134311100,Fam54b
chr4,134311220,134313250,Fam54b
chr4,134207810,134209100,Man1c1
chr4,134209580,134211490,Man1c1
chr4,134309770,134310590,Man1c1
chr4,134310830,134311100,Man1c1
chr4,134311220,134313250,Man1c1
chr4,134207810,134209100,Ldlrap1
chr4,134209580,134211490,Ldlrap1
chr4,134309770,134310590,Ldlrap1
chr4,134310830,134311100,Ldlrap1
chr4,134311220,134313250,Ldlrap1
chr4,134309770,134310590,Rhd
chr4,134207810,134209100,Tmem50a
chr4,134309770,134310590,Tmem50a
chr4,134310830,134311100,Tmem50a
chr4,134311220,134313250,Tmem50a
chr4,134609420,134611110,Tmem50a
chr4,134207810,134209100,D4Wsu53e
chr4,134309770,134310590,D4Wsu53e
chr4,134310830,134311100,D4Wsu53e
chr4,134311220,134313250,D4Wsu53e
chr4,134684090,134686140,D4Wsu53e
chr4,134609420,134611110,D4Wsu53e
chr4,134309770,134310590,Syf2
chr4,134310830,134311100,Syf2
chr4,134684090,134686140,Syf2
chr4,134609420,134611110,Syf2
chr4,134684090,134686140,Runx3
chr4,134684090,134686140,Clic4
chr4,134609420,134611110,Clic4
chr4,135259780,135260080,Rcan3
chr4,135260210,135260490,Rcan3
chr4,135259780,135260080,Nipal3
chr4,135260210,135260490,Nipal3
chr4,135259780,135260080,Il28ra
chr4,135260210,135260490,Il28ra
chr4,135260210,135260490,Myom3
chr4,135585950,135588390,Pnrc2
chr4,135642930,135643800,Pnrc2
chr4,135259780,135260080,Fuca1
chr4,135260210,135260490,Fuca1
chr4,135585950,135588390,Fuca1
chr4,135642930,135643800,Fuca1
chr4,135642930,135643800,Hmgcl
chr4,135585950,135588390,Gale
chr4,135585950,135588390,Lypla2
chr4,135683300,135684020,Lypla2
chr4,135259780,135260080,1110049F12Rik
chr4,135260210,135260490,1110049F12Rik
chr4,135585950,135588390,1110049F12Rik
chr4,135683300,135684020,1110049F12Rik
chr4,135642930,135643800,1110049F12Rik
chr4,135585950,135588390,Rpl11
chr4,135683300,135684020,Rpl11
chr4,135732300,135734350,Rpl11
chr4,135642930,135643800,Rpl11
chr4,135585950,135588390,Gm13009
chr4,135683300,135684020,Gm13009
chr4,135732300,135734350,Gm13009
chr4,135642930,135643800,Gm13009
chr4,135585950,135588390,Id3
chr4,135683300,135684020,Id3
chr4,135732300,135734350,Id3
chr4,135642930,135643800,Id3
chr4,135822270,135823470,Id3
chr4,135585950,135588390,E2f2
chr4,135683300,135684020,E2f2
chr4,135732300,135734350,E2f2
chr4,135642930,135643800,E2f2
chr4,135822270,135823470,E2f2
chr4,135683300,135684020,Asap3
chr4,135732300,135734350,Asap3
chr4,135822270,135823470,Asap3
chr4,135585950,135588390,Zfp46
chr4,135683300,135684020,Zfp46
chr4,135732300,135734350,Zfp46
chr4,135822270,135823470,Zfp46
chr4,135732300,135734350,Hnrnpr
chr4,135822270,135823470,Hnrnpr
chr4,137342970,137345140,Alpl
chr4,137347300,137348050,Alpl
chr4,137342970,137345140,Ece1
chr4,137347300,137348050,Ece1
chr4,137813200,137813510,Hp1bp3
chr4,137813620,137814080,Hp1bp3
chr4,137813200,137813510,Sh2d5
chr4,137813620,137814080,Sh2d5
chr4,137813200,137813510,Kif17
chr4,137813620,137814080,Kif17
chr4,137813200,137813510,Ddost
chr4,137813620,137814080,Ddost
chr4,137813200,137813510,Pink1
chr4,137813620,137814080,Pink1
chr4,137813620,137814080,Pla2g2d
chr4,138767980,138768470,Pla2g2d
chr4,138795690,138796960,Pla2g2d
chr4,138797500,138799230,Pla2g2d
chr4,138767980,138768470,Otud3
chr4,138795690,138796960,Otud3
chr4,138797500,138799230,Otud3
chr4,138767980,138768470,Tmco4
chr4,138795690,138796960,Tmco4
chr4,138797500,138799230,Tmco4
chr4,138864330,138866540,Tmco4
chr4,138767980,138768470,Minos1
chr4,138795690,138796960,Minos1
chr4,138797500,138799230,Minos1
chr4,138864330,138866540,Minos1
chr4,138767980,138768470,Capzb
chr4,138795690,138796960,Capzb
chr4,138797500,138799230,Capzb
chr4,138864330,138866540,Capzb
chr4,138767980,138768470,Pqlc2
chr4,138795690,138796960,Pqlc2
chr4,138797500,138799230,Pqlc2
chr4,138864330,138866540,Pqlc2
chr4,138767980,138768470,Akr7a5
chr4,138795690,138796960,Akr7a5
chr4,138797500,138799230,Akr7a5
chr4,138864330,138866540,Akr7a5
chr4,138767980,138768470,Ccnd3-ps
chr4,138795690,138796960,Ccnd3-ps
chr4,138797500,138799230,Ccnd3-ps
chr4,138864330,138866540,Ccnd3-ps
chr4,138767980,138768470,Mrto4
chr4,138795690,138796960,Mrto4
chr4,138767980,138768470,C230096C10Rik
chr4,138795690,138796960,C230096C10Rik
chr4,138797500,138799230,C230096C10Rik
chr4,138864330,138866540,C230096C10Rik
chr4,138767980,138768470,Ubr4
chr4,138795690,138796960,Ubr4
chr4,138797500,138799230,Ubr4
chr4,138864330,138866540,Ubr4
chr4,139298600,139300490,Pax7
chr4,139298600,139300490,Klhdc7a
chr4,140411690,140413150,Rcc2
chr4,140413360,140415380,Rcc2
chr4,140415900,140417540,Rcc2
chr4,140413360,140415380,Padi4
